ID	S002_FU3	S002_FU4	S002_FU5	S013_FU1	S013_FU2	S013_FU3	S017_BL	S017_FU1	S017_FU2	S020_NTS1	S020_FU4	S020_FU5	S029_BL	S029_FU1	S029_FU2	S007_BL	S007_FU1	S007_FU2	S007_NTS1	S007_FU3	S007_FU5	S008_FU1	S008_FU2	S008_FU3	S009_BL	S009_FU1	S009_FU2	S009_FU3	S009_FU4	S019_BL	S019_FU1	S019_FU2	S019_FU3	S019_FU4
cg10736337	0.782499072	0.792995919	0.854823969	0.819044946	0.762132698	0.850324562	0.84975177	0.843343831	0.832380641	0.797467288	0.793829659	0.812308432	0.82533094	0.776541208	0.856379063	0.818364424	0.689651042	0.783423152	0.676734985	0.748133687	0.810174565	0.611927948	0.615557293	0.691232646	0.840503535	0.760667429	0.82550264	0.777638895	0.793313728	0.653483233	0.76643884	0.651003677	0.512757486	0.56251618
cg10763234	0.196382672	0.102951804	0.038862048	0.103981944	0.065325044	0.049969382	0.047465975	0.222541654	0.053649837	0.070604144	0.056167023	0.089298733	0.075824739	0.281195899	0.09257755	0.115065333	0.214152435	0.068347035	0.073878311	0.058485944	0.060024646	0.391298138	0.43519684	0.288678363	0.051447991	0.057984261	0.108786819	0.040793129	0.174152102	0.444776871	0.076057124	0.305401427	0.549595073	0.56155563
cg10770652	0.886094147	0.844754651	0.876899255	0.912919596	0.874657126	0.864980336	0.892590768	0.844883448	0.86147817	0.893859226	0.881975022	0.805611273	0.887797295	0.836463543	0.859870299	0.873608645	0.768665613	0.916398357	0.875544823	0.859002333	0.888036571	0.76411216	0.691606175	0.812707291	0.898295641	0.900171675	0.921325892	0.850836797	0.766742547	0.649040492	0.894301412	0.743491612	0.673669491	0.60817613
cg10773698	0.054792705	0.058899623	0.01912762	0.039444672	0.042442947	0.038683972	0.032862406	0.03662395	0.030033337	0.034316853	0.01635266	0.028851312	0.037141497	0.04243918	0.036673478	0.136584401	0.044321518	0.041208448	0.039750409	0.039424868	0.030652762	0.152567897	0.304459272	0.149919485	0.023433942	0.054145822	0.055891684	0.036344369	0.122128028	0.286214207	0.038312362	0.231330551	0.423339742	0.501879419
cg10784030	0.086204685	0.141200827	0.116409533	0.053370967	0.183548053	0.061296503	0.052652104	0.062550936	0.077198454	0.09596206	0.052574425	0.083419172	0.106862163	0.079564176	0.076487833	0.115339825	0.121023264	0.053282857	0.144655408	0.083230146	0.092407483	0.361582995	0.580102321	0.157731713	0.055275167	0.068016681	0.125261032	0.110746143	0.227858164	0.394156565	0.114575954	0.212007467	0.518149828	0.592896913
cg10785340	0.298542802	0.345736062	0.401813443	0.254193476	0.4190287	0.292028212	0.232748136	0.222070419	0.250253074	0.303359602	0.294601122	0.280474811	0.261763028	0.344137838	0.224038428	0.343479397	0.405511053	0.310422731	0.426476845	0.25306153	0.269408058	0.339745385	0.484638755	0.277779193	0.074229103	0.242938097	0.287740053	0.326108706	0.310223373	0.412487892	0.376113928	0.29264199	0.497149353	0.541137921
cg10789050	0.299039098	0.257407967	0.288404314	0.283204032	0.472292345	0.266657055	0.225818363	0.278767103	0.266557263	0.27295851	0.253292568	0.279199251	0.247873902	0.312097784	0.329027136	0.311129507	0.289842638	0.251783705	0.465785018	0.29303637	0.207948031	0.350692267	0.33054417	0.291483857	0.217238612	0.229256792	0.293353271	0.303381944	0.327285048	0.308607671	0.2472642	0.258627592	0.312904078	0.288580578
cg10789601	0.933041609	0.848965163	0.931309929	0.782011142	0.892000607	0.88809707	0.918510293	0.893614848	0.916581315	0.85473222	0.880140589	0.847176777	0.921773083	0.872181061	0.885336234	0.861534937	0.884215904	0.906767232	0.857942591	0.912443141	0.90302975	0.844607404	0.807857308	0.925499361	0.914137506	0.901978518	0.882200012	0.855519828	0.734627628	0.69528493	0.911828111	0.714153221	0.658118996	0.594425976
cg10814005	0.08236061	0.105368424	0.131402122	0.169731265	0.084168393	0.062617435	0.117060661	0.296132336	0.130797412	0.151214298	0.071332187	0.122212635	0.099440773	0.337582854	0.171040535	0.148232836	0.442511925	0.100981121	0.116860821	0.179333972	0.153500844	0.288230447	0.469226012	0.32204648	0.170856084	0.163324544	0.22657438	0.181403964	0.252094627	0.352600141	0.199685598	0.316441913	0.450278292	0.506425212
cg10821226	0.273239267	0.364350479	0.386770423	0.096195775	0.290130859	0.121061549	0.238714153	0.119002765	0.208662093	0.279687787	0.173002742	0.14578258	0.167896231	0.115089012	0.179489352	0.285434342	0.295428058	0.324691555	0.325333068	0.177267656	0.209915177	0.433199632	0.607602394	0.275188783	0.158044915	0.237280518	0.236376312	0.169421828	0.257656792	0.446303296	0.251300325	0.424969948	0.469265696	0.501539325
cg10829727	0.093646422	0.150195243	0.112147509	0.114583003	0.119181009	0.082500518	0.081638185	0.07986493	0.097393995	0.119690329	0.09893141	0.08636892	0.082764543	0.098069278	0.080294376	0.205258272	0.145206048	0.102193832	0.182528849	0.11597238	0.119927291	0.341784667	0.401105176	0.192487575	0.068814761	0.142977375	0.12520057	0.128862131	0.270786704	0.264877163	0.158592765	0.286429639	0.404722418	0.407586585
cg10848272	0.06492222	0.175870083	0.034761245	0.028181795	0.040138423	0.032436978	0.032454927	0.035443615	0.033256815	0.034394314	0.038127766	0.036691379	0.033070063	0.038644595	0.070854375	0.022704393	0.03128026	0.073398526	0.161638008	0.031594196	0.035687642	0.191314485	0.285000511	0.107068679	0.037265971	0.033250447	0.040883651	0.035484602	0.157617214	0.38939274	0.057400266	0.199369351	0.468672271	0.501326319
cg10864952	0.203326284	0.224942806	0.162928081	0.138826383	0.344402259	0.144792421	0.132537439	0.128332082	0.080499043	0.151357462	0.092424838	0.137285588	0.134171851	0.162359185	0.180006285	0.173609851	0.167040521	0.254983621	0.400564386	0.14261318	0.141670378	0.347731482	0.297195453	0.132219071	0.081932442	0.147656547	0.121872632	0.203127303	0.226682264	0.246355784	0.187761426	0.145813784	0.540923805	0.310361157
cg10872641	0.517422027	0.47541591	0.458060674	0.727415558	0.754861536	0.66706293	0.686215562	0.560144658	0.562738384	0.716906302	0.727068917	0.753127634	0.706847235	0.579446923	0.631088474	0.806244627	0.682029485	0.783100664	0.824593735	0.78995676	0.761695786	0.612157627	0.616201332	0.757823902	0.50715468	0.574047531	0.532679372	0.474762404	0.490764327	0.497044693	0.591749406	0.416468365	0.341554076	0.285150222
cg10879867	0.14411922	0.179469069	0.187410029	0.151600286	0.141350025	0.111042353	0.080638541	0.266326158	0.153668861	0.127820486	0.158243331	0.229037578	0.119755731	0.244852888	0.154037275	0.229177512	0.238753622	0.109232901	0.162987754	0.122335198	0.1348888	0.401020565	0.394542245	0.266141672	0.070287839	0.120452127	0.16609954	0.197802044	0.219463467	0.433617883	0.154948861	0.38876738	0.526764934	0.540512228
cg10881128	0.120567056	0.047171177	0.075216735	0.277815241	0.228246611	0.212818289	0.025681203	0.020616638	0.028170484	0.262726207	0.053684778	0.107924059	0.050020011	0.028915713	0.045250302	0.031962974	0.069229219	0.054434549	0.095023414	0.028814954	0.026941166	0.267892898	0.359570296	0.207745304	0.065689946	0.064772451	0.124623108	0.042761156	0.223708212	0.26405886	0.045237709	0.259748866	0.459331803	0.550056796
cg10882304	0.019612186	0.028310477	0.020380819	0.015517593	0.019551243	0.014442942	0.019045978	0.020386125	0.023599974	0.018705167	0.019064637	0.016666583	0.01623079	0.018764081	0.019522941	0.016999882	0.01596182	0.017408785	0.019604671	0.016727411	0.019475079	0.260609497	0.364028169	0.190021098	0.021962158	0.02019671	0.026872997	0.019173488	0.050307444	0.334514966	0.015192476	0.255167275	0.493192587	0.581027968
cg10911287	0.758971438	0.837609723	0.879856312	0.832813944	0.860344111	0.847142749	0.805563938	0.82299087	0.795924394	0.858948127	0.711147166	0.814665022	0.848968415	0.746121676	0.792314697	0.6568839	0.719002311	0.837152126	0.832111477	0.788819851	0.801092543	0.858339052	0.803306216	0.77529471	0.825671138	0.718600683	0.824777032	0.865158088	0.835081028	0.821230821	0.859297841	0.819312294	0.84986515	0.747026777
cg10930290	0.530310407	0.654077312	0.570794246	0.805540201	0.694247096	0.786476207	0.567302366	0.485679413	0.549261135	0.311112952	0.216972058	0.402179041	0.691974897	0.670595462	0.590045481	0.75033621	0.344891136	0.517850785	0.52628209	0.457994107	0.6082665	0.682254893	0.6991672	0.673376856	0.676870762	0.730112236	0.709070379	0.688483534	0.622728377	0.597462184	0.646907909	0.550009302	0.475253191	0.357130588
cg10934129	0.16602469	0.228098103	0.163280152	0.371791404	0.244564402	0.384935301	0.044184238	0.07612994	0.066198578	0.05662662	0.098229111	0.076716741	0.148080376	0.069247129	0.057543077	0.155208651	0.117265034	0.129682782	0.160056455	0.099764713	0.14087133	0.34027685	0.46512442	0.322411184	0.103589323	0.071443181	0.152754855	0.077708044	0.180811891	0.398484863	0.140361464	0.297570197	0.585623148	0.567251407
cg10941445	0.923982496	0.955518415	0.957727391	0.928681675	0.93999463	0.94213727	0.924144741	0.905028297	0.945364721	0.943990934	0.933394198	0.913817712	0.939055248	0.914832259	0.942478345	0.855202429	0.908576477	0.946441527	0.956254049	0.951240455	0.937821601	0.89698767	0.903832003	0.85060917	0.914136193	0.924893013	0.918747589	0.94596433	0.922267337	0.91770922	0.953265139	0.908137413	0.899287919	0.910764713
cg10945079	0.084129398	0.091237449	0.045706042	0.075861917	0.105750873	0.072778271	0.049180898	0.041330153	0.047254053	0.072369882	0.026914768	0.032674505	0.072363618	0.042918962	0.040771006	0.163336852	0.029926763	0.111643609	0.113520012	0.065775251	0.05016576	0.238592218	0.310274796	0.166127693	0.052426176	0.056369512	0.039947388	0.134192429	0.139497659	0.36920049	0.169414489	0.283093953	0.507945748	0.497530391
cg10953487	0.134731365	0.180266815	0.102963461	0.158592936	0.13217456	0.113777751	0.137870916	0.126501972	0.119669605	0.167418327	0.127887994	0.102150737	0.106294086	0.129127765	0.104093547	0.197840549	0.175244535	0.141793184	0.187219371	0.149095373	0.113684654	0.298106588	0.422150224	0.209980599	0.09043821	0.137467321	0.117264948	0.114221394	0.275429253	0.436707764	0.18349798	0.333989606	0.5883726	0.549960155
cg10958087	0.855850822	0.864708761	0.864005923	0.82951263	0.857221048	0.797724719	0.863301099	0.827098042	0.826577454	0.861296462	0.840312132	0.82635583	0.860045856	0.814693235	0.833790803	0.792296149	0.876826774	0.882526621	0.85988661	0.847083827	0.865696584	0.714447742	0.66850978	0.783958501	0.873603909	0.874432356	0.847031944	0.836102769	0.804296209	0.743620192	0.888218932	0.807925931	0.568004137	0.53882851
cg10962762	0.29805789	0.354741541	0.279449549	0.260967519	0.434205923	0.049466947	0.539255057	0.63071095	0.659162677	0.352882589	0.317395463	0.238164269	0.711580754	0.746277801	0.714236271	0.662512804	0.625946424	0.727281642	0.747846609	0.681260637	0.690734346	0.58213066	0.679098762	0.534459635	0.344256265	0.414905807	0.414473032	0.430627729	0.461034683	0.546602996	0.431744386	0.509699542	0.613819981	0.701089267
cg10983206	0.72326427	0.56582885	0.774055339	0.544943318	0.605643803	0.56570139	0.712875311	0.748176803	0.82722175	0.513844709	0.466358766	0.400489931	0.719968337	0.745844638	0.751835985	0.876317396	0.779394939	0.729455409	0.721702164	0.839985534	0.81241985	0.674937094	0.726505968	0.780394794	0.80294169	0.79943128	0.806021025	0.805697308	0.688656545	0.705895935	0.74258929	0.732397385	0.664502622	0.67812088
cg10987774	0.880464771	0.86950996	0.872218416	0.856589256	0.867179521	0.915433489	0.933339661	0.906835714	0.910773654	0.848305576	0.886520434	0.91003975	0.902993589	0.914813011	0.908195159	0.898927546	0.89386232	0.897388193	0.898688105	0.907080144	0.893686952	0.78410028	0.768454635	0.881910147	0.917668999	0.880422341	0.871960152	0.905980689	0.812316441	0.735767831	0.901622561	0.84100152	0.676953472	0.675417137
cg10988573	0.040534702	0.029322769	0.029189111	0.024713238	0.05067639	0.027294601	0.030549439	0.031624689	0.02237335	0.033557155	0.032862823	0.027619889	0.02737971	0.037282819	0.037242771	0.015964543	0.056662593	0.033524004	0.045913506	0.025485766	0.031560703	0.152591051	0.22942329	0.064694785	0.032092232	0.013256125	0.027501841	0.043511555	0.040307304	0.235038281	0.029814017	0.119974311	0.335006592	0.361059325
cg10997479	0.087792807	0.098128938	0.045482238	0.056583712	0.072312527	0.049411569	0.049201203	0.063553083	0.054582677	0.035704402	0.048987438	0.069046855	0.065413105	0.058147532	0.09063121	0.147261852	0.060251253	0.133191987	0.183380058	0.031505909	0.03931514	0.328249222	0.44420484	0.25270423	0.055493744	0.036745508	0.076138477	0.040761124	0.205368823	0.188139338	0.14884774	0.074681245	0.342490478	0.328394292
cg11014463	0.040481361	0.06408949	0.043542798	0.040923137	0.042880885	0.078824467	0.038167889	0.041120641	0.042625119	0.060788756	0.054621398	0.062235706	0.048723637	0.055586131	0.081014529	0.066437024	0.059701811	0.03018738	0.027814496	0.037421766	0.031866212	0.262759646	0.477589601	0.160974068	0.043002441	0.04330297	0.076526429	0.046260983	0.195384905	0.264842422	0.040024958	0.242130789	0.43453787	0.522536459
cg11054774	0.877688765	0.902580637	0.880119555	0.915008078	0.85396243	0.806775958	0.919527287	0.814016509	0.851020093	0.920252608	0.915892897	0.816933596	0.864928275	0.929770367	0.815996218	0.893535452	0.801772651	0.900784072	0.892968967	0.853549492	0.851782348	0.649794096	0.608249191	0.79303659	0.899081175	0.891139439	0.845474816	0.887071678	0.801697626	0.700275049	0.865774485	0.751445235	0.585167803	0.669593634
cg11068289	0.44989291	0.400827642	0.542255602	0.707130877	0.791282503	0.731091732	0.79655493	0.760472141	0.787485715	0.75692311	0.74762244	0.705568167	0.708095846	0.703184998	0.687197798	0.731913809	0.213610392	0.476768077	0.452792726	0.412910397	0.447662719	0.484543112	0.353272623	0.555327806	0.763084669	0.716850265	0.69472338	0.681264607	0.604671351	0.184968597	0.385216907	0.298856408	0.097159893	0.097693298
cg11097717	0.107996517	0.110088256	0.078078703	0.107059245	0.092964403	0.078804102	0.096912183	0.055977933	0.09373359	0.083841735	0.078557959	0.104944547	0.078742131	0.121701095	0.10162493	0.190705186	0.128019364	0.089798688	0.117449878	0.085061891	0.070640888	0.262790747	0.357976465	0.192386238	0.067065743	0.103872152	0.088248372	0.082822035	0.157280216	0.366606597	0.137205154	0.333524581	0.529280012	0.48832535
cg11098259	0.448847779	0.440153011	0.562096378	0.483412689	0.539917515	0.746255481	0.577910156	0.654269053	0.612897664	0.568592044	0.614600051	0.585956644	0.405945581	0.589269016	0.49872944	0.527989013	0.813857367	0.444639432	0.704653696	0.556109254	0.520741211	0.453319635	0.761682132	0.701779325	0.137000681	0.439472958	0.491943814	0.653711063	0.425809538	0.565442483	0.422946576	0.499395506	0.625969659	0.614422354
cg11109845	0.194592373	0.215105049	0.196104447	0.136774377	0.133747304	0.144692537	0.183069351	0.221883999	0.192273266	0.162190492	0.17478294	0.235862418	0.1104199	0.271784205	0.147987948	0.163727119	0.222622661	0.16030856	0.141260052	0.196855519	0.157624205	0.336033413	0.394280074	0.318328936	0.145844034	0.14396275	0.156725373	0.197895955	0.195446162	0.367489063	0.200125768	0.301871579	0.619966055	0.683368275
cg11124260	0.212158974	0.27882213	0.183777032	0.180025146	0.22922067	0.185165936	0.174067546	0.196455615	0.212758841	0.33652594	0.240456579	0.298256945	0.246046555	0.15274611	0.24655412	0.252555537	0.158558276	0.181539539	0.236254154	0.226879612	0.188461075	0.374060658	0.51945249	0.372939146	0.286210465	0.297239679	0.305123579	0.332187299	0.275794517	0.469333231	0.329569791	0.399164561	0.548727406	0.564370151
cg11152302	0.45642973	0.523332223	0.601570049	0.324744755	0.621011653	0.352137275	0.404766138	0.354040485	0.354898236	0.437761005	0.355922377	0.401213568	0.48120031	0.401351211	0.367989702	0.475869254	0.412577545	0.52710822	0.618263119	0.371399355	0.436937146	0.512898715	0.483328531	0.347088348	0.286790768	0.368115915	0.438699436	0.279358584	0.416594506	0.50533465	0.496101397	0.435961065	0.532205435	0.577480296
cg11170179	0.076065392	0.099424936	0.126979197	0.058142003	0.109859964	0.099009066	0.087944758	0.083360456	0.084019173	0.12005429	0.102599676	0.078409906	0.098765346	0.05973756	0.092261654	0.167710218	0.089000013	0.114248391	0.126137936	0.093726492	0.052284084	0.218522006	0.303653677	0.182558728	0.057137459	0.067993734	0.09081275	0.099840868	0.112887532	0.289283827	0.156860706	0.263838079	0.345842827	0.365086333
cg11173131	0.295983958	0.333210382	0.380496585	0.291946334	0.540714889	0.269935574	0.227808775	0.296619614	0.28826785	0.327232269	0.255597024	0.301367254	0.264625155	0.172799767	0.39395218	0.391440053	0.426443858	0.311702155	0.501495438	0.276262039	0.27526103	0.405653641	0.503150694	0.326758373	0.06795067	0.268787015	0.309822881	0.232267366	0.415179256	0.397463021	0.380375674	0.290496725	0.46243854	0.444999823
cg11173246	0.803090781	0.871500772	0.847938124	0.805123904	0.760599444	0.764372357	0.932754278	0.761919848	0.869180386	0.801950227	0.746524495	0.738979943	0.819505835	0.744780096	0.742717864	0.823210572	0.806073404	0.754396759	0.690356988	0.790944768	0.835875772	0.589065576	0.553422113	0.71221802	0.80035205	0.889743823	0.787405079	0.704775875	0.711246477	0.638859778	0.754207469	0.735538543	0.581381943	0.50910434
cg11182199	0.899128463	0.933072294	0.932834621	0.867203833	0.928575159	0.899874973	0.931906632	0.838299866	0.912126918	0.903345254	0.91530582	0.885289973	0.933037114	0.91234475	0.897183593	0.891167643	0.835617688	0.936559287	0.937338229	0.912724949	0.927880293	0.78280125	0.675992586	0.782494121	0.923178994	0.930000953	0.92268617	0.865992642	0.870689142	0.749322294	0.945820067	0.75991553	0.608881995	0.539052236
cg11184748	0.134108468	0.211522676	0.207852668	0.079624014	0.196214469	0.051631304	0.15437566	0.130582326	0.139837719	0.107780649	0.082257631	0.15710105	0.133553562	0.088031012	0.092633359	0.140373117	0.147336804	0.142071164	0.207326724	0.039323673	0.049381399	0.363455734	0.415338645	0.198525476	0.092931631	0.119106135	0.146343571	0.139798872	0.190891846	0.379096125	0.231744633	0.301439402	0.505664271	0.510509648
cg11199046	0.197827009	0.187820717	0.123508309	0.052703925	0.275924035	0.120090488	0.072546392	0.130950847	0.110280882	0.138794043	0.070613951	0.155009903	0.185416257	0.066385663	0.14878897	0.173432766	0.084453429	0.280593788	0.302835489	0.124982338	0.089744423	0.39836223	0.445562785	0.366829538	0.21469892	0.085246245	0.218388075	0.027700331	0.359352826	0.418907409	0.282540363	0.417326224	0.524915321	0.547226737
cg11207307	0.030478538	0.030933953	0.028175775	0.071874588	0.165071477	0.176435111	0.018799996	0.016681059	0.015674362	0.068202042	0.149235783	0.154835045	0.085727798	0.039287249	0.119532255	0.012425537	0.01133298	0.039093926	0.053380919	0.033485309	0.015387741	0.300006163	0.482899421	0.29592703	0.05264172	0.068163022	0.077436381	0.026857591	0.151968267	0.376365987	0.10494236	0.257171985	0.525393775	0.511686006
